Source ID,Source Name,Doc Type,Date,Scraped ID,Scraped Name
614337,GREENECO BUILDERS LLC,DEED,5/21/2020 1:07:10 PM,2020027456,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,5/8/2020 4:30:23 PM,2020024953,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,5/1/2020 2:41:05 PM,2020023555,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,5/1/2020 1:24:33 PM,2020023497,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/30/2020 1:44:42 PM,2020023227,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,4/29/2020 4:17:32 PM,2020023013,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,4/28/2020 4:24:19 PM,2020022763,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/28/2020 4:24:18 PM,2020022762,BCLAKES LLC
614337,GREENECO BUILDERS LLC,DEED,4/23/2020 4:11:17 PM,2020021963,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,4/22/2020 12:11:55 PM,2020021629,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/22/2020 12:11:54 PM,2020021628,BCLAKES LLC
614337,GREENECO BUILDERS LLC,DEED,4/16/2020 4:17:52 PM,2020020781,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/15/2020 2:52:13 PM,2020020547,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/14/2020 4:32:24 PM,2020020355,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/14/2020 3:34:37 PM,2020020285,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,4/13/2020 4:35:25 PM,2020020028,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/3/2020 9:01:36 AM,2020018462,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/1/2020 4:00:56 PM,2020018414,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/1/2020 4:00:21 PM,2020018410,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/1/2020 3:10:45 PM,2020018359,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/1/2020 10:40:18 AM,2020018068,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,4/1/2020 9:32:21 AM,2020018028,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,3/30/2020 4:40:31 PM,2020017948,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,3/30/2020 4:25:37 PM,2020017910,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,3/24/2020 3:43:07 PM,2020016939,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,3/24/2020 12:17:24 PM,2020016858,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,3/23/2020 2:24:48 PM,2020016545,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,3/23/2020 8:16:38 AM,2020016378,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,3/19/2020 12:20:59 PM,2020016020,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,3/19/2020 9:26:52 AM,2020015930,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,3/17/2020 3:33:58 PM,2020015599,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,3/16/2020 4:12:35 PM,2020015360,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,3/16/2020 2:53:18 PM,2020015306,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,3/6/2020 3:53:13 PM,2020013668,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,3/2/2020 3:18:25 PM,2020012518,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,2/28/2020 3:38:02 PM,2020012163,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,2/24/2020 9:16:57 AM,2020010626,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,2/24/2020 9:16:56 AM,2020010625,SSLT LLC
614337,GREENECO BUILDERS LLC,DEED,2/21/2020 3:15:24 PM,2020010559,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,2/20/2020 11:13:58 AM,2020010170,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,2/19/2020 9:33:29 AM,2020009805,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,2/18/2020 8:44:52 AM,2020009335,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,2/13/2020 1:04:24 PM,2020008946,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,2/11/2020 11:29:20 AM,2020008429,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,2/7/2020 4:35:50 PM,2020007864,GREENCO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,2/5/2020 9:02:14 AM,2020007050,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,1/30/2020 10:58:26 AM,2020005834,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,1/30/2020 10:58:25 AM,2020005833,SSLT LLC
614337,GREENECO BUILDERS LLC,DEED,1/30/2020 10:33:12 AM,2020005817,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,1/16/2020 4:11:43 PM,2020003082,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,1/16/2020 4:08:47 PM,2020003078,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,1/16/2020 4:08:46 PM,2020003077,SSLT LLC
614337,GREENECO BUILDERS LLC,DEED,1/16/2020 10:12:23 AM,2020002886,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,1/6/2020 10:23:48 AM,2020000661,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,1/6/2020 10:23:47 AM,2020000660,SSLT LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,1/6/2020 8:54:38 AM,2020000613,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,12/31/2019 1:52:40 PM,2019071872,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,12/27/2019 12:32:15 PM,2019071239,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,12/27/2019 10:57:44 AM,2019071173,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,12/27/2019 10:19:43 AM,2019071165,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,12/23/2019 12:03:27 PM,2019070645,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,12/9/2019 10:52:49 AM,2019067465,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,12/3/2019 11:11:26 AM,2019066446,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,12/3/2019 11:11:25 AM,2019066445,SSLT LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,12/2/2019 2:54:28 PM,2019066233,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,12/2/2019 8:31:14 AM,2019065962,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,12/2/2019 8:24:50 AM,2019065959,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,11/26/2019 10:06:18 AM,2019065325,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,11/19/2019 3:15:58 PM,2019063900,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,11/18/2019 10:10:29 AM,2019063415,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,11/15/2019 12:11:09 PM,2019063256,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,11/12/2019 3:16:23 PM,2019062474,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,11/12/2019 9:54:12 AM,2019062186,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,11/1/2019 11:42:38 AM,2019060632,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,11/1/2019 11:42:37 AM,2019060631,LENNAR HOMES OF TEXAS LAND AND CONSTRUCTION LTD BY GP
614337,GREENECO BUILDERS LLC,DEED OF TR,11/1/2019 11:40:13 AM,2019060626,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,11/1/2019 11:40:12 AM,2019060625,LENNAR HOMES OF TEXAS LAND AND CONSTRUCTION LTD BY GP
614337,GREENECO BUILDERS LLC,DEED,10/31/2019 2:58:23 PM,2019060462,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,10/30/2019 4:01:41 PM,2019060216,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,10/30/2019 1:39:46 PM,2019060150,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,10/29/2019 4:32:04 PM,2019059968,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,10/29/2019 4:32:03 PM,2019059967,SSLT LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,10/8/2019 11:40:18 AM,2019055636,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,10/8/2019 11:40:17 AM,2019055635,SSLT LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,10/8/2019 10:32:51 AM,2019055564,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,10/7/2019 12:33:41 PM,2019055304,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,10/4/2019 9:18:22 AM,2019054928,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,10/2/2019 12:52:16 PM,2019054536,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,10/2/2019 8:18:06 AM,2019054390,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,10/1/2019 4:10:53 PM,2019054373,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,10/1/2019 8:13:49 AM,2019054077,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,10/1/2019 8:12:04 AM,2019054074,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,9/27/2019 1:25:37 PM,2019053563,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,9/27/2019 1:25:36 PM,2019053562,SSLT LLC
614337,GREENECO BUILDERS LLC,DEED,9/27/2019 1:18:02 PM,2019053553,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,9/24/2019 2:33:46 PM,2019052725,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,9/23/2019 11:37:41 AM,2019052354,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,9/23/2019 11:37:40 AM,2019052353,SSLT LLC
614337,GREENECO BUILDERS LLC,DEED,9/12/2019 12:16:24 PM,2019050576,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,9/11/2019 3:05:03 PM,2019050395,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,9/11/2019 12:51:13 PM,2019050332,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,9/9/2019 1:00:34 PM,2019049764,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,9/4/2019 2:52:33 PM,2019048933,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,9/3/2019 8:04:50 AM,2019048291,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,9/3/2019 8:04:49 AM,2019048290,LENNAR HOMES OF TEXAS LAND AND CONSTRUCTION LTD BY GP
614337,GREENECO BUILDERS LLC,DEED OF TR,8/30/2019 4:09:22 PM,2019048228,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,8/29/2019 4:32:51 PM,2019047873,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,8/29/2019 4:32:50 PM,2019047872,LENNAR HOMES OF TEXAS LAND AND CONSTRUCTION LTD BY GP
614337,GREENECO BUILDERS LLC,DEED OF TR,8/29/2019 4:31:10 PM,2019047871,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,8/29/2019 3:23:27 PM,2019047786,LENNAR HOMES OF TEXAS LAND AND CONSTRUCTION LTD BY GP
614337,GREENECO BUILDERS LLC,DEED OF TR,8/28/2019 4:41:51 PM,2019047547,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,8/28/2019 4:41:50 PM,2019047546,LENNAR HOMES OF TEXAS LAND AND CONSTRUCTION LTD BY GP
614337,GREENECO BUILDERS LLC,DEED OF TR,8/28/2019 4:32:48 PM,2019047503,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,8/28/2019 4:32:46 PM,2019047501,BCLAKES LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,8/26/2019 11:05:16 AM,2019046657,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,8/26/2019 11:05:15 AM,2019046656,BCLAKES LLC
614337,GREENECO BUILDERS LLC,DEED,8/26/2019 9:36:51 AM,2019046612,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,8/20/2019 4:03:19 PM,2019045730,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,8/20/2019 3:58:31 PM,2019045722,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,8/6/2019 9:04:16 AM,2019042344,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,8/5/2019 11:37:27 AM,2019042124,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,8/1/2019 3:10:50 PM,2019041556,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,8/1/2019 11:47:06 AM,2019041402,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,7/24/2019 4:34:18 PM,2019039831,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,7/24/2019 11:39:51 AM,2019039731,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,7/22/2019 10:43:39 AM,2019039157,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,7/16/2019 11:41:38 AM,2019038031,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,7/10/2019 10:42:07 AM,2019036834,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,7/2/2019 4:10:13 PM,2019035555,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,7/2/2019 4:10:12 PM,2019035554,SSLT LLC
614337,GREENECO BUILDERS LLC,DEED,7/2/2019 1:13:07 PM,2019035454,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,7/2/2019 1:04:13 PM,2019035449,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,7/2/2019 12:25:05 PM,2019035438,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,7/2/2019 12:16:06 PM,2019035429,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,7/2/2019 11:44:17 AM,2019035377,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,7/1/2019 8:23:39 AM,2019034771,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,7/1/2019 8:23:38 AM,2019034770,SSLT LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,7/1/2019 8:20:00 AM,2019034763,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,7/1/2019 8:19:59 AM,2019034762,SSLT LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,6/25/2019 8:41:54 AM,2019033532,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,6/25/2019 8:41:53 AM,2019033531,BCLAKES LLC
614337,GREENECO BUILDERS LLC,DEED,6/20/2019 3:29:54 PM,2019032909,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,6/19/2019 11:53:43 AM,2019032478,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,6/18/2019 3:39:55 PM,2019032287,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,6/14/2019 2:26:34 PM,2019031485,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,6/14/2019 2:26:33 PM,2019031484,BCLAKES LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,6/11/2019 12:34:54 PM,2019030603,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,6/10/2019 8:13:35 AM,2019030126,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,6/4/2019 3:09:51 PM,2019029199,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,6/4/2019 8:26:55 AM,2019028946,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,5/31/2019 4:09:42 PM,2019028558,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,5/31/2019 4:09:41 PM,2019028557,LENNAR HOMES OF TEXAS LAND AND CONSTRUCTION LTD BY GP
614337,GREENECO BUILDERS LLC,DEED OF TR,5/31/2019 8:52:03 AM,2019028204,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,5/31/2019 8:48:12 AM,2019028201,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,5/31/2019 8:48:11 AM,2019028200,LENNAR HOMES OF TEXAS LAND AND CONSTRUCTION LTD BY GP
614337,GREENECO BUILDERS LLC,DEED,5/29/2019 4:02:35 PM,2019027872,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,5/29/2019 2:46:56 PM,2019027827,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,5/28/2019 11:45:16 AM,2019027428,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,5/23/2019 2:10:02 PM,2019026929,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,5/22/2019 10:27:47 AM,2019026560,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,5/20/2019 4:30:04 PM,2019026100,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,5/6/2019 3:09:28 PM,2019023248,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,5/2/2019 3:58:48 PM,2019022687,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,5/2/2019 8:44:21 AM,2019022391,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/29/2019 4:34:31 PM,2019021674,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,4/26/2019 10:08:51 AM,2019021213,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,4/22/2019 2:11:31 PM,2019020166,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/22/2019 12:29:08 PM,2019020077,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/17/2019 10:12:00 AM,2019019424,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,4/10/2019 10:18:40 AM,2019018075,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/10/2019 10:18:39 AM,2019018074,BCLAKES LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,4/4/2019 8:04:46 AM,2019016908,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,4/3/2019 4:18:27 PM,2019016889,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/3/2019 1:11:15 PM,2019016791,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/3/2019 12:52:10 PM,2019016788,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/3/2019 8:34:59 AM,2019016653,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,4/3/2019 8:32:45 AM,2019016650,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,4/1/2019 11:48:51 AM,2019016163,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,3/29/2019 4:09:52 PM,2019015969,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,3/29/2019 2:44:22 PM,2019015911,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,3/11/2019 4:09:13 PM,2019012367,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,3/11/2019 4:09:12 PM,2019012366,BAY COLONY EXPANSION 369 LTD BY GP
614337,GREENECO BUILDERS LLC,DEED,3/8/2019 4:25:52 PM,2019012067,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,3/8/2019 8:42:15 AM,2019011857,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,3/8/2019 8:42:14 AM,2019011856,LENNAR HOMES OF TEXAS LAND AND CONSTRUCTION LTD BY GP
614337,GREENECO BUILDERS LLC,DEED,3/1/2019 1:40:40 PM,2019010573,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,3/1/2019 1:36:10 PM,2019010567,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,3/1/2019 12:15:39 PM,2019010532,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,3/1/2019 10:10:43 AM,2019010428,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,3/1/2019 10:07:15 AM,2019010424,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,3/1/2019 10:07:14 AM,2019010423,SSLT LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,3/1/2019 10:02:41 AM,2019010414,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,3/1/2019 8:08:23 AM,2019010358,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,3/1/2019 8:08:22 AM,2019010357,BCLAKES LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,2/26/2019 10:08:51 AM,2019009546,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,2/21/2019 2:50:43 PM,2019008843,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,2/21/2019 2:50:42 PM,2019008842,SSLT LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,2/20/2019 10:38:09 AM,2019008525,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,2/7/2019 4:13:13 PM,2019006695,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,2/7/2019 4:09:16 PM,2019006692,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,1/31/2019 4:24:20 PM,2019005328,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,1/22/2019 10:03:15 AM,2019003345,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,1/10/2019 10:43:01 AM,2019001708,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,1/10/2019 10:43:00 AM,2019001707,HERON'S LANDING DEVELOPMENT LLC BY SOLE MEMBER
614337,GREENECO BUILDERS LLC,DEED OF TR,1/9/2019 10:29:47 AM,2019001468,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,1/9/2019 10:29:46 AM,2019001467,SSLT LLC BY AUTHORIZED PERSON
614337,GREENECO BUILDERS LLC,DEED,1/2/2019 9:40:53 AM,2019000031,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,12/14/2018 8:13:24 AM,2018073330,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,12/11/2018 4:30:58 PM,2018072742,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,12/11/2018 4:30:57 PM,2018072741,BCLAKES LLC
614337,GREENECO BUILDERS LLC,DEED,12/11/2018 11:12:19 AM,2018072632,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,12/10/2018 10:48:17 AM,2018072280,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,12/10/2018 10:48:16 AM,2018072279,BCLAKES LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,12/6/2018 2:55:40 PM,2018071814,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,11/30/2018 2:40:04 PM,2018070616,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,11/30/2018 9:55:32 AM,2018070459,BAY COLONY EXPANSION 369 LTD BY GP
614337,GREENECO BUILDERS LLC,DEED OF TR,11/29/2018 4:19:58 PM,2018070341,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,11/29/2018 4:19:57 PM,2018070340,LENNAR HOMES OF TEXAS LAND AND CONSTRUCTION LTD BY GP
614337,GREENECO BUILDERS LLC,DEED OF TR,11/29/2018 2:09:48 PM,2018070285,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,11/29/2018 1:27:32 PM,2018070264,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,11/29/2018 1:27:31 PM,2018070263,LENNAR HOMES OF TEXAS LAND AND CONSTRUCTION LTD BY GP
614337,GREENECO BUILDERS LLC,DEED OF TR,11/28/2018 3:32:52 PM,2018070071,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,11/28/2018 3:32:51 PM,2018070070,LENNAR HOMES OF TEXAS LAND AND CONSTRUCTION LTD BY GP
614337,GREENECO BUILDERS LLC,DEED OF TR,11/20/2018 9:12:22 AM,2018068911,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,11/19/2018 2:30:23 PM,2018068772,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,11/19/2018 2:30:21 PM,2018068770,BAY COLONY EXPANSION 369 LTD BY GP
614337,GREENECO BUILDERS LLC,DEED OF TR,11/6/2018 3:29:39 PM,2018066734,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,11/5/2018 3:51:37 PM,2018066398,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,11/5/2018 3:51:36 PM,2018066397,SSLT LLC
614337,GREENECO BUILDERS LLC,DEED OF TR,11/2/2018 8:59:54 AM,2018065926,GREENECO BUILDERS LLC
614337,GREENECO BUILDERS LLC,DEED,10/31/2018 4:10:18 PM,2018065583,GREENECO BUILDERS LLC
